release_year,duration,type_Movie,rating_G,rating_NC-17,rating_NR,rating_PG,rating_PG-13,rating_R,rating_TV-14,rating_TV-G,rating_TV-MA,rating_TV-PG,rating_TV-Y,rating_TV-Y7,rating_TV-Y7-FV,rating_UR,director_en,country_en,listed_in_en
2012,150,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2082],[34],"[12, 24, 29]"
2013,128,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[2004],[34],"[12, 24, 29]"
2013,120,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2664],[34],"[6, 12, 33]"
2012,154,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3486],[34],"[12, 24, 29]"
2006,45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3515],[57],[22]
2015,132,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2938],[34],"[12, 16, 24]"
2007,126,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2970],[34],"[12, 29, 33]"
2013,95,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2894],[57],[22]
2016,91,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[3329],"[82, 115]","[11, 12, 33]"
2008,135,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3143],[34],"[12, 33]"
2014,139,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3573],[34],"[12, 24, 29]"
2011,131,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2463],[34],"[12, 33]"
2008,118,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2303],[34],"[12, 16, 24]"
2010,129,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2615],[34],"[7, 12, 16]"
2014,131,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[589],[34],"[12, 26, 33]"
2013,146,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2783],[34],"[12, 29, 33]"
2013,123,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3149],[34],"[12, 24, 29]"
2014,141,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3076],[34],"[12, 26, 33]"
2015,93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[912],[57],[22]
2015,91,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[1812],[57],[23]
2017,58,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[143],[19],[23]
2017,91,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1512],[57],"[15, 23]"
2007,112,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[2197],"[90, 118, 140]",[25]
2014,119,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[2393],"[19, 115, 143]","[19, 26]"
2016,106,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[386],[59],"[11, 12, 33]"
2008,131,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[1267],[34],"[12, 16, 24]"
2014,95,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[0],[34],"[11, 16, 24]"
2011,104,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[2024],[34],"[16, 25]"
2014,103,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3592],[34],"[12, 21, 26]"
1978,141,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[17],[34],"[7, 12, 16]"
2016,115,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2706],[34],"[2, 12, 33]"
2017,120,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[610],[34],"[11, 12, 24]"
2016,104,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[974],[103],"[26, 30]"
2013,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[3240],[153],"[28, 30]"
2016,97,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[412, 2559]",[145],"[7, 12, 16]"
2017,54,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3198],[27],"[12, 23]"
2016,120,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2470],[34],"[2, 12, 33]"
2015,132,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[1443, 2522]",[34],"[12, 24]"
2015,135,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1793],"[107, 115]","[11, 12, 33]"
2017,87,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[0],[34],"[12, 23, 29]"
2016,82,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[3104],[82],"[17, 25]"
2014,158,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[92],"[21, 133]","[12, 33]"
2011,107,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[896],[34],"[11, 12, 33]"
2014,122,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[200],"[34, 60]","[7, 17, 29]"
2016,62,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[3522],[0],"[12, 23, 29]"
2017,95,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2926],[57],"[7, 11]"
2017,98,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3113],[149],"[7, 12, 16]"
2014,113,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[422],[34],"[26, 30]"
2016,94,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[3556],[21],"[7, 17, 35]"
2016,120,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2320],[34],"[7, 12, 28]"
2015,92,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[484],[161],"[12, 16, 24]"
2011,132,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2004],[34],"[12, 29, 33]"
2015,59,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[976],[19],[23]
2016,91,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[230, 3423]",[57],[23]
2016,44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[1485],[0],[32]
2015,107,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[1283],[103],"[2, 12, 24]"
1998,101,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[1829],[22],"[16, 20, 26]"
1992,93,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[3043],[22],"[9, 16]"
2015,82,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[2154, 2663]",[21],[23]
1981,86,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[723],[22],"[9, 16]"
1973,81,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[1123],[113],"[7, 12]"
2011,44,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[3253],[21],[22]
2013,80,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[1584, 3301]",[57],[22]
1987,84,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[2564],[57],"[1, 20]"
2017,110,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[747],[85],"[12, 24]"
2018,87,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[252],[57],"[23, 29]"
2018,126,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2859],[70],"[7, 12, 16]"
2010,103,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[2282],"[57, 60, 140]","[21, 26]"
2013,111,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1663],[85],"[7, 12]"
2015,100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1999],[85],"[7, 12, 16]"
2013,112,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[444],[85],"[12, 24]"
2013,96,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2450],[0],"[12, 24]"
2017,61,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1172],[57],[22]
2017,76,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2365],[57],"[21, 26]"
2018,67,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3345],[57],[22]
2016,99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3167],[19],[10]
2016,92,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3473],[57],[23]
2015,107,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[177],"[37, 161]","[11, 12, 33]"
2018,71,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3169],[21],[23]
2013,69,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[574, 732]",[111],"[12, 23]"
2007,91,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2010],[82],"[12, 24]"
2016,82,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1505],[57],[23]
2019,86,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[1979, 3170]","[19, 20, 137]","[12, 23]"
2018,99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[1244],[57],"[14, 33]"
2019,125,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[873],[149],"[28, 30]"
2011,147,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[498],"[57, 133]",[33]
2016,60,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3575],[57],[22]
2017,88,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[396],[57],[21]
2018,92,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3206],[57],[21]
2018,87,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[3166],"[21, 115, 138]","[17, 25, 29]"
2017,81,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2932],[57],[24]
2017,72,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[489, 1333]",[161],[22]
2017,98,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[2534],[57],"[25, 27]"
2015,86,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[1336],[57],"[15, 24]"
2007,104,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[201],[86],"[12, 33]"
2018,100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[88],"[60, 82, 115]","[26, 28, 33]"
2018,113,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2400],[27],[22]
2018,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[1305, 3560]",[57],[23]
2018,105,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1085],"[31, 32, 44, 77]","[12, 33]"
2018,94,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[620],[161],"[2, 12, 24]"
2017,109,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1689],"[76, 149]","[7, 12]"
2018,116,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1508],[75],"[12, 16, 24]"
2017,99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[583],[103],"[12, 16, 24]"
2019,102,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[2369],[57],"[2, 24]"
2008,127,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2212],[34],"[7, 12, 17]"
2019,101,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2212],[34],"[11, 16, 24]"
2006,135,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[846],[34],"[12, 24, 29]"
2004,124,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[432],[34],"[1, 7, 12]"
2019,103,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2246],[34],"[12, 33]"
2006,105,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1801],"[19, 125]","[12, 21]"
2019,98,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[842],[149],"[12, 16, 24]"
2011,93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2166],[34],"[12, 21]"
2014,113,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[517],[34],"[12, 21]"
2011,106,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[781, 2048]",[34],"[11, 16, 24]"
2017,89,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2720],[57],[23]
2011,80,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2266],[19],[23]
2011,99,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[567],"[19, 115]","[2, 33]"
2019,123,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[558],[89],"[26, 30]"
2014,91,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[2700],[57],"[11, 16, 24]"
2017,71,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[506],[57],[22]
2019,40,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3533],[57],"[15, 23]"
2019,79,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1600],[103],"[2, 12, 24]"
2019,110,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1679],[57],"[11, 33]"
2012,101,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3279],[0],"[12, 24, 29]"
2018,128,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3038],[89],"[12, 26, 33]"
2019,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2625],[57],"[2, 24]"
2018,89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[156],[94],"[12, 24]"
2016,87,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1954],"[19, 56, 159]","[6, 12, 23]"
2017,153,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[416],[34],"[7, 12, 16]"
2015,83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[3014, 3075]",[57],[23]
2018,84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2480],[21],"[11, 21, 26]"
2018,99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[2312, 3440]",[57],[25]
2012,93,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[1597],[57],[23]
2016,109,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2613],[57],"[7, 17]"
2018,122,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1797],[89],"[1, 7, 12]"
2018,117,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3211],[103],"[12, 26, 33]"
2017,98,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3572],[57],[23]
2017,79,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1358],[57],[23]
2017,143,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[1056],[34],"[7, 12, 16]"
2017,123,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1805],[57],"[16, 24]"
2014,96,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[1537],[19],[23]
2008,114,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3266],[34],"[12, 33]"
2018,63,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[851, 1986]",[12],[22]
2018,94,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3124],[57],"[2, 24]"
2018,74,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[154],[57],[22]
2016,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[861],"[19, 71]",[10]
2019,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[718],[57],[23]
2019,101,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1452],[63],"[11, 12, 33]"
2019,99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3008],[57],"[7, 11, 28]"
2019,91,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1746],[57],"[15, 21, 26]"
2017,103,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3079],[57],[23]
2019,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[68, 1666]",[0],"[6, 24, 29]"
2016,80,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1961],[27],"[7, 12, 28]"
2017,73,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1815],[0],[22]
2019,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[3150],[0],"[12, 23]"
2018,137,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3159],[34],"[7, 12, 17]"
2018,58,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2890],[57],[22]
2016,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[438],[19],[23]
2015,78,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2894],[57],[22]
2015,84,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2440],[57],"[23, 29]"
2016,111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[263],[57],"[11, 15, 33]"
2019,66,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3272],[57],[22]
2018,159,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[408],[34],"[12, 16, 24]"
2017,79,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1991],[85],"[12, 24]"
2018,87,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2217],[57],[33]
2012,133,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1774],[57],"[7, 28]"
2018,116,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[2304],[34],"[12, 16, 24]"
2013,119,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[801],[57],[7]
2017,92,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1983],[42],"[7, 12]"
2017,64,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3033],[57],[22]
2016,95,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[3565],[21],"[2, 11, 33]"
2019,125,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1765],[57],[33]
2012,94,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[580],[34],"[11, 12, 33]"
2017,92,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[169, 2292]",[57],[10]
2017,106,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2594],[153],"[7, 8, 12]"
2017,101,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[545, 598]",[111],"[12, 15, 23]"
2015,95,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1820],"[21, 115]","[11, 21, 26]"
2019,95,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[599],[57],"[6, 11, 33]"
2018,104,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[1338, 2672]","[22, 80]","[12, 21]"
2018,117,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[179],[59],"[2, 12, 24]"
2014,70,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1900],[103],"[12, 23]"
2016,87,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1900],"[35, 86]","[12, 23]"
2018,88,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1900],[103],"[12, 23]"
2018,96,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2794],[57],"[2, 24]"
2019,90,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2978],[135],"[7, 12]"
2019,84,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1432],[0],"[23, 29]"
2019,53,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[410],[31],[22]
2019,87,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1574],[57],"[26, 28, 33]"
2007,89,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[2228],[57],[22]
2014,78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[307],[57],[25]
2010,103,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[2052],"[37, 45, 103]","[12, 33]"
2019,90,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[3417],[57],"[16, 25]"
2018,96,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[327],[34],"[11, 12, 33]"
2001,150,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[394],[34],"[12, 24, 28]"
2011,105,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1708],[57],"[7, 26, 28]"
2010,112,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2303],[34],"[11, 12, 33]"
2008,119,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2067],[34],"[7, 12, 29]"
2013,142,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1850],[34],"[12, 29, 33]"
2019,94,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[841],[19],[24]
2011,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[2954],"[40, 57]","[2, 24]"
2017,87,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[0],[19],[4]
2010,129,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[3477],[34],"[12, 17, 25]"
1994,160,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[2975],[34],"[12, 13, 24]"
2017,66,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[460],"[12, 112]","[12, 23]"
2016,119,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[1669],"[19, 115]","[11, 33]"
2012,140,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[180],[57],"[11, 33]"
2017,59,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2993],[57],[22]
2018,137,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[1522, 1568]",[107],"[12, 24, 29]"
2018,100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[764],[19],[7]
2018,125,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3039],"[19, 41]","[12, 16, 24]"
2008,128,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2647],[34],"[12, 16, 24]"
2018,108,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[294],[34],"[11, 12, 33]"
2003,136,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[86],[34],"[12, 26, 33]"
2005,165,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1795],[34],"[12, 24, 29]"
2016,124,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[908],[34],"[12, 24]"
2010,133,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[1850],[34],"[12, 29, 33]"
2007,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[2067],[34],"[7, 12, 16]"
2017,150,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1715],[34],"[12, 24]"
2018,158,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2155],[34],"[7, 12, 16]"
2017,118,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2132],[107],"[12, 16, 24]"
1979,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[1431],[153],"[0, 7, 8]"
2013,90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[2596],"[20, 37, 86, 115]","[11, 20, 26]"
1992,164,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2931],[34],"[12, 24, 28]"
2017,92,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[775],[57],[23]
1994,151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[586],[34],"[12, 16, 24]"
2016,84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[29],[57],"[2, 11, 33]"
2010,51,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2233],[57],[32]
1995,142,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[2931],[34],"[12, 29, 33]"
2017,66,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[0],[57],"[6, 23]"
2016,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3511],"[4, 51]","[12, 33]"
2016,99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[3165, 3327]",[19],"[12, 26, 33]"
2014,102,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[367, 556]",[19],"[12, 23]"
2019,102,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[22],[57],"[7, 16]"
2018,87,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1844],[57],[10]
2019,61,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[0],[57],[24]
2018,94,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3111],[57],[23]
2019,70,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[2286],[57],"[17, 25]"
2019,92,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[1884],"[34, 115]",[25]
2018,64,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3575],[57],[22]
2016,86,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[2118],"[40, 57]",[24]
2018,88,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1718],[90],[23]
2017,92,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[1341, 2245]",[57],"[11, 24]"
2017,101,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[105, 672, 1520]",[57],[23]
2017,88,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1725],[19],"[11, 13, 24]"
2017,86,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[1595],"[27, 60]",[25]
2018,100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1139],"[2, 75]","[11, 12, 33]"
2019,111,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[1037],[27],"[11, 12, 33]"
2011,128,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[755],"[113, 143]","[7, 16, 17]"
2018,63,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[851, 1986]",[161],[22]
2018,105,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[1221],"[19, 115]","[2, 24]"
2018,63,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,[3099],[0],[25]
2018,63,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[945, 959]",[0],[32]
2018,62,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[271, 2088]",[0],[25]
2018,62,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[959, 2991]",[0],[32]
2018,98,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[3224],[103],"[12, 16, 24]"
2019,104,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[2562],[57],[24]
2012,151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[515],[34],"[12, 24, 29]"
2011,116,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[3180],[34],"[7, 16, 17]"
2015,128,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[226],[34],"[7, 12, 16]"
2013,128,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[397],[34],"[12, 26, 33]"
2011,86,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[2750],[34],"[11, 12, 33]"
2016,88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[1904],[21],[25]
2015,80,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[481],"[37, 103, 129]","[12, 16, 24]"
2015,93,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[3166],[57],"[6, 17, 25]"
2018,53,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[924],[57],[23]
2003,82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[2779],[57],"[17, 25]"
2017,99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[514, 2453]",[82],"[11, 12, 33]"
