type,release_year,rating,duration,director_en,country_en,listed_in_en
Movie,2016,TV-MA,104,"[1296, 2097]","[82, 123]","[8, 23]"
Movie,2013,TV-14,96,[2598],[86],"[8, 26]"
Movie,2013,TV-14,147,[2449],[86],"[8, 31, 34]"
Movie,2016,TV-14,29,[1111],[0],[18]
Movie,2015,TV-MA,163,[180],[82],"[8, 23, 24]"
Movie,2015,TV-PG,98,"[18, 1321]",[59],"[8, 20]"
Movie,2011,PG-13,87,[2486],"[54, 85]","[13, 15, 25]"
Movie,2017,TV-PG,94,[345],[154],[23]
Movie,2018,TV-MA,121,[1319],[54],"[13, 23]"
Movie,2014,R,92,[2530],[54],"[23, 28]"
Movie,2016,TV-MA,92,[33],[54],[20]
Movie,2015,TV-MA,91,[144],[7],"[8, 20]"
Movie,2016,TV-MA,83,[893],[88],"[8, 26]"
Movie,2015,TV-MA,123,[1163],"[86, 102]","[8, 23, 28]"
Movie,2015,NR,96,[552],"[12, 23]","[8, 13, 23]"
Movie,2013,PG-13,98,[2379],[54],"[2, 26, 28]"
Movie,2018,TV-14,116,"[689, 1458]",[12],"[8, 31, 34]"
Movie,2019,TV-MA,90,[1431],[54],"[23, 24, 28]"
Movie,2019,TV-14,111,[2075],[59],"[8, 23, 28]"
Movie,2002,PG,100,[156],[54],"[17, 31]"
Movie,2009,PG-13,123,[270],"[7, 32, 85, 102]","[15, 34]"
Movie,2007,PG-13,106,[3053],[54],"[2, 24, 26]"
Movie,2019,TV-PG,100,[2669],[54],"[2, 17]"
Movie,2018,TV-G,40,[281],[86],"[4, 8, 20]"
Movie,1998,PG-13,90,[1041],[54],"[4, 26]"
Movie,2008,PG-13,104,[1482],[54],"[9, 23]"
Movie,2018,TV-MA,99,[3099],[54],"[2, 24, 26]"
Movie,2012,TV-14,105,[88],[63],"[8, 26]"
Movie,2014,TV-14,128,[1945],[63],"[8, 23, 24]"
Movie,2015,TV-MA,91,[2499],[63],"[24, 33]"
Movie,2015,TV-MA,127,[3477],[63],"[8, 23, 24]"
Movie,2012,R,89,[891],"[54, 138]","[0, 34]"
Movie,2017,R,94,"[1699, 2168]","[60, 102]","[13, 33]"
Movie,2017,TV-MA,57,[2784],[54],[29]
Movie,2015,TV-14,65,[791],[54],"[15, 34]"
Movie,2018,PG,90,[2045],[54],"[15, 17, 31]"
Movie,1974,G,86,[2466],[54],"[1, 17]"
Movie,2004,PG,100,[2466],[54],"[2, 17]"
Movie,1977,G,84,[2466],[54],[17]
Movie,2018,TV-14,58,[657],[54],[29]
Movie,2017,TV-MA,95,[2582],[54],"[23, 28]"
Movie,2015,TV-MA,58,[1572],[54],[29]
Movie,2015,NR,82,[3328],[54],[20]
Movie,2008,PG,100,[1791],[54],"[17, 31]"
Movie,2008,TV-14,131,[3118],[63],"[8, 23]"
Movie,2018,PG,104,[2543],[54],"[2, 17, 31]"
Movie,2019,TV-MA,94,[2679],[54],[34]
Movie,2017,TV-MA,92,[58],[54],"[24, 26]"
Movie,2015,TV-PG,124,[3249],[63],"[24, 33]"
Movie,2010,TV-MA,106,[3352],"[86, 90]","[8, 23, 28]"
Movie,2015,TV-14,108,[524],[63],"[4, 8, 23]"
Movie,2013,TV-14,104,[88],[0],"[2, 8, 26]"
Movie,2011,TV-14,103,[796],[63],"[8, 23, 24]"
Movie,2017,TV-MA,100,"[368, 378]","[102, 112]","[4, 20]"
Movie,2017,G,78,[2889],[0],[20]
Movie,2006,PG-13,108,[2421],[54],"[24, 26]"
Movie,2019,TV-14,88,[2387],[54],[25]
Movie,2018,TV-14,81,[2247],"[93, 102]","[8, 23, 28]"
Movie,2017,R,87,[567],[7],"[15, 34]"
Movie,2017,TV-MA,84,[380],"[102, 154]","[13, 23, 28]"
Movie,2016,TV-MA,51,[0],[7],[29]
Movie,2016,TV-MA,90,[538],[7],"[8, 25]"
Movie,2012,NR,77,[1949],[54],"[4, 20]"
Movie,2015,TV-PG,95,[2732],[7],[20]
Movie,1945,TV-14,63,"[1686, 3156]",[54],"[11, 16]"
Movie,1946,TV-PG,58,[3565],[54],"[11, 16]"
Movie,1945,TV-MA,59,[1745],[54],"[11, 16]"
Movie,1942,TV-PG,52,[3156],[54],"[11, 16]"
Movie,1945,TV-14,32,[3565],[54],"[11, 16]"
Movie,1942,TV-G,18,[3175],[54],"[11, 16]"
Movie,2017,TV-MA,102,[2152],[54],"[23, 24, 28]"
Movie,1944,TV-PG,40,[3338],[54],"[11, 16]"
Movie,1944,TV-14,40,[1724],[54],"[11, 16]"
Movie,1947,TV-14,42,"[1409, 3338]",[54],"[11, 16]"
Movie,1944,TV-PG,76,"[1085, 1126, 2109, 2191, 3156]","[54, 139]","[11, 16]"
Movie,1943,TV-PG,61,[3175],[54],"[11, 16]"
Movie,1943,TV-14,82,"[2612, 3156]",[54],[20]
Movie,1943,NR,45,[3565],[54],[20]
Movie,2016,TV-G,75,"[1286, 2478]",[54],"[9, 20, 27]"
Movie,2018,TV-MA,103,[3406],[54],"[4, 23, 28]"
Movie,2018,TV-MA,78,[1432],[54],"[24, 26]"
Movie,2017,TV-MA,108,[2116],[75],"[8, 15, 34]"
Movie,2018,TV-MA,62,"[1867, 2429]",[131],[29]
Movie,2018,TV-MA,97,[1934],"[7, 36, 102, 129]","[13, 15, 23]"
Movie,2009,R,102,[1233],[154],"[14, 26]"
Movie,2006,R,95,[1233],[154],"[14, 26]"
Movie,2014,NR,92,[3494],[154],"[13, 25, 28]"
Movie,2016,TV-14,118,[400],[86],"[2, 26, 28]"
Movie,2016,R,91,[122],[54],[34]
Movie,2012,NR,79,[2213],[54],"[24, 26]"
Movie,2016,PG,92,[472],"[50, 54]","[17, 31]"
Movie,2019,TV-14,124,[718],[86],"[2, 26, 28]"
Movie,2019,TV-MA,102,[1018],"[48, 131]","[4, 8, 23]"
Movie,2016,R,98,[2951],[54],"[4, 23]"
Movie,2019,R,132,[2710],[54],[23]
Movie,2019,TV-MA,87,[1020],[54],[20]
Movie,2010,R,89,[3385],"[102, 134, 139, 154]","[0, 26, 28]"
Movie,2016,R,109,[1235],[54],"[4, 23, 28]"
Movie,2017,TV-MA,63,[1185],[54],[29]
Movie,2017,TV-14,75,[2512],[124],"[8, 25]"
Movie,2008,TV-14,126,[1552],[124],"[8, 23, 24]"
Movie,2017,TV-MA,106,[2722],[94],"[8, 25]"
Movie,2012,TV-14,110,[2353],[86],"[8, 23, 24]"
Movie,2019,TV-PG,61,[972],[54],[29]
Movie,2016,TV-MA,115,[382],"[63, 97]","[8, 13, 23]"
Movie,2018,TV-14,126,[326],[86],"[2, 31, 34]"
Movie,2016,TV-PG,23,[1437],[54],"[17, 31]"
Movie,2018,TV-14,108,[1830],[82],"[8, 31, 34]"
Movie,2015,TV-Y7,76,"[756, 2248]",[54],[17]
Movie,2017,TV-PG,80,[2137],[7],"[8, 20]"
Movie,2017,TV-MA,91,[2864],[89],[29]
Movie,2016,TV-14,93,[2592],[54],[20]
Movie,2017,TV-MA,93,[1549],[54],[23]
Movie,2011,PG-13,89,[2878],[54],[26]
Movie,2017,TV-MA,100,"[320, 1134]",[99],"[8, 31, 34]"
Movie,2018,TV-MA,102,[2714],[54],"[31, 34]"
Movie,2016,TV-MA,99,[1026],"[23, 36, 65, 160]","[8, 23]"
Movie,2007,NR,82,[328],"[64, 127]","[8, 20]"
Movie,2018,TV-MA,74,[3199],[54],"[23, 28]"
Movie,2018,TV-MA,100,[2649],[54],[23]
Movie,2017,TV-14,150,[859],[86],"[8, 23, 27]"
Movie,2014,R,108,[224],"[32, 54]","[23, 28]"
Movie,2018,TV-MA,129,[2562],[82],"[8, 15, 23]"
Movie,2019,TV-MA,71,[2506],[0],"[20, 27]"
Movie,2019,TV-MA,108,[208],[54],"[2, 26, 27]"
Movie,2016,TV-14,101,[2737],[7],"[8, 20, 27]"
Movie,2019,TV-PG,60,[0],[0],"[4, 8, 20]"
Movie,2014,TV-14,105,[88],[63],"[8, 31, 34]"
Movie,2016,TV-14,115,[492],[63],"[8, 31, 34]"
Movie,2016,TV-MA,118,[2245],[63],"[2, 8, 26]"
Movie,2016,TV-MA,130,[231],[63],"[8, 23, 24]"
Movie,2006,TV-PG,101,[3118],[63],"[8, 25]"
Movie,2016,TV-PG,115,[1668],[63],"[24, 33]"
Movie,2017,R,90,[1001],[88],"[4, 20]"
Movie,2016,TV-PG,72,[1705],"[28, 36, 64, 79, 89, 102]","[8, 23, 28]"
Movie,2016,TV-14,114,[1582],"[32, 43]","[8, 20]"
Movie,2013,TV-MA,91,[1582],"[32, 43]","[8, 20]"
Movie,2018,PG,99,[2900],[54],"[6, 28, 34]"
Movie,2019,TV-14,69,[350],[0],"[4, 8, 20]"
Movie,2018,TV-PG,97,"[1049, 2076]",[86],"[8, 23, 28]"
Movie,2016,TV-14,75,[2727],[54],[20]
Movie,2008,TV-MA,116,[3485],[86],"[2, 28, 34]"
Movie,2016,TV-14,83,[1994],[86],"[2, 26, 28]"
Movie,2018,TV-MA,118,[2996],[83],"[8, 23]"
Movie,2018,TV-MA,162,[347],[86],"[2, 8, 34]"
Movie,2018,TV-MA,162,[347],[86],"[2, 8, 34]"
Movie,2013,PG-13,126,[2710],"[54, 108, 139]","[2, 26]"
Movie,2016,R,109,[3053],[54],[23]
Movie,2013,TV-14,109,[1849],[86],"[2, 8, 26]"
Movie,2018,TV-MA,89,[235],"[102, 112, 165]","[8, 20]"
Movie,2015,TV-MA,111,[3056],[86],"[8, 23, 27]"
Movie,2018,TV-MA,51,"[1867, 2429]",[66],[29]
Movie,2018,TV-MA,69,"[1867, 2429]",[119],[29]
Movie,2017,TV-MA,104,[1107],[154],"[8, 25]"
Movie,2015,TV-MA,103,[2625],[54],"[20, 27]"
Movie,2014,R,92,[2366],"[8, 27, 76, 139, 160]","[8, 23, 28]"
Movie,2015,TV-PG,92,"[1323, 2229]",[54],[20]
Movie,2019,TV-MA,61,[2784],[54],[29]
Movie,2018,TV-MA,87,[2605],[54],[20]
Movie,2018,TV-14,97,[101],[54],"[15, 23, 28]"
Movie,2017,R,103,[1826],[54],"[2, 34]"
Movie,2016,PG,83,[963],[154],"[17, 31]"
Movie,2018,R,101,[3511],[54],"[2, 26, 28]"
Movie,2016,TV-14,97,[2624],[54],[20]
Movie,2016,TV-MA,118,[775],[135],"[0, 8, 34]"
Movie,2015,R,97,[3183],"[54, 85]","[0, 26]"
Movie,2016,TV-MA,62,[814],[7],[29]
Movie,2016,TV-14,84,"[586, 2987]",[7],"[8, 20]"
Movie,2016,TV-PG,90,[2904],[54],"[14, 17, 31]"
Movie,2014,PG-13,92,[1397],[54],"[2, 26, 28]"
Movie,2017,TV-14,92,[3128],[54],"[2, 26, 28]"
Movie,2016,TV-PG,91,"[2235, 3085]","[54, 55]",[20]
Movie,2016,TV-MA,137,[2004],[135],"[8, 13, 23]"
Movie,2011,PG-13,123,[2813],"[32, 164]","[8, 23]"
Movie,2018,TV-PG,87,[2279],"[12, 102]","[2, 17]"
Movie,2018,TV-14,88,[2219],[54],[20]
Movie,2018,TV-MA,63,[2025],[0],[29]
Movie,2014,R,97,[2438],[54],"[2, 24, 26]"
Movie,2009,PG,101,[1054],[54],[17]
Movie,1992,PG,143,[1950],"[7, 90, 102]","[2, 11, 28]"
Movie,2016,R,97,[2486],[54],[34]
Movie,2014,R,107,[3044],[7],"[8, 23]"
Movie,2005,G,82,[3318],[54],"[17, 31]"
Movie,2018,TV-14,108,[1674],"[12, 134, 139]","[2, 8, 26]"
Movie,2017,TV-MA,104,[2192],"[59, 160]","[8, 34]"
Movie,2018,TV-14,98,[1391],[143],"[2, 8, 26]"
Movie,2019,TV-MA,65,[2950],[43],[29]
Movie,2009,PG,88,[3437],[54],"[17, 31]"
Movie,2018,R,106,[133],"[28, 49]","[8, 23, 32]"
Movie,2006,NR,69,[1274],[54],[29]
Movie,2011,TV-MA,97,"[597, 657]",[54],[29]
Movie,2012,TV-MA,80,[1274],[54],[29]
Movie,2008,TV-MA,85,[657],[54],[29]
Movie,2004,R,99,[2888],"[45, 144]","[14, 31, 34]"
Movie,2018,TV-14,98,[2978],"[24, 54]","[4, 20]"
Movie,2018,TV-14,115,[1650],[148],"[2, 8, 34]"
Movie,2006,R,138,[3484],[125],"[8, 13, 23]"
Movie,2017,TV-14,90,[3599],[54],[30]
Movie,2018,TV-14,86,[3063],[54],"[13, 25, 28]"
Movie,2017,TV-14,127,[936],[86],"[8, 23]"
Movie,2010,TV-14,129,[140],[86],"[2, 8, 26]"
Movie,2009,TV-PG,120,"[2385, 2604]",[86],"[8, 23, 28]"
Movie,2010,TV-14,138,[0],[86],"[2, 8, 26]"
Movie,2016,PG-13,129,[642],[83],"[6, 8, 35]"
Movie,2010,TV-14,137,[568],[86],"[2, 8, 26]"
Movie,2016,TV-MA,91,[1614],[19],"[2, 8, 26]"
Movie,2016,TV-MA,103,[2102],[35],"[2, 8, 34]"
Movie,2010,TV-MA,145,[1413],[86],"[8, 23]"
Movie,2016,TV-Y7,23,[2439],[117],"[17, 31]"
Movie,2016,TV-Y7,25,[1186],[117],"[17, 31]"
Movie,2016,TV-14,92,[2265],[54],"[23, 28]"
Movie,2016,TV-14,83,[2180],[86],"[8, 20]"
Movie,1998,TV-MA,81,"[1201, 1752]",[66],"[8, 23]"
Movie,2010,TV-MA,115,[412],[86],"[8, 13, 25]"
Movie,2012,TV-14,150,[2668],[86],"[8, 23, 27]"
Movie,2010,TV-14,106,"[914, 2746]",[86],"[8, 23]"
Movie,2017,TV-MA,115,[1696],[52],"[8, 23]"
Movie,2001,R,168,[3203],[86],"[2, 8, 34]"
Movie,2006,R,117,[2100],[154],"[8, 31, 34]"
Movie,2016,TV-MA,103,"[1905, 2901, 3499]",[59],"[4, 8, 20]"
Movie,2016,NR,80,[2287],[54],"[23, 28]"
Movie,2016,TV-PG,87,"[743, 1051]",[7],"[2, 8, 20]"
Movie,2001,TV-14,160,[3032],[86],"[2, 31, 34]"
Movie,2014,TV-PG,88,[3210],[86],"[8, 23]"
Movie,2014,TV-MA,85,[3214],"[32, 86]","[8, 23, 28]"
Movie,2014,TV-PG,77,[957],[0],"[4, 20]"
Movie,2017,TV-MA,90,[2147],[54],"[4, 23, 28]"
Movie,2007,TV-14,117,[231],[63],"[8, 23, 24]"
Movie,2016,TV-14,132,[1945],[63],"[8, 23, 24]"
Movie,2016,TV-MA,127,[492],[63],"[2, 8, 26]"
Movie,2017,TV-14,125,[1668],[63],"[24, 33]"
Movie,2017,TV-MA,128,[1139],[63],"[2, 8, 26]"
Movie,2018,TV-MA,140,[333],[135],"[2, 8, 34]"
Movie,2015,TV-MA,104,[2313],"[36, 86]","[8, 23, 28]"
Movie,2017,TV-MA,62,[1185],[54],[29]
Movie,2019,R,126,[153],[54],[34]
Movie,2018,TV-MA,79,[540],[7],[29]
Movie,2018,TV-Y7-FV,104,[334],[54],[17]
Movie,2019,TV-MA,58,[1579],[0],[29]
Movie,2017,TV-MA,52,[2773],[54],[19]
Movie,2017,TV-MA,90,[1974],[54],[34]
Movie,2017,TV-MA,83,[1557],"[71, 102]",[30]
Movie,2017,R,97,[3481],[54],"[2, 26, 28]"
Movie,2017,TV-MA,85,[714],[88],[25]
Movie,2017,TV-MA,69,[211],[37],"[8, 23, 28]"
Movie,2016,TV-MA,109,[1642],"[78, 129]","[4, 8, 23]"
Movie,2015,TV-14,103,[2806],[46],"[8, 24, 26]"
Movie,2012,TV-14,99,[1354],[46],"[4, 8, 26]"
Movie,2017,TV-MA,102,[2460],[54],"[23, 28]"
Movie,2015,TV-14,97,[1547],[46],"[8, 26]"
Movie,2010,TV-MA,99,[3022],[46],"[8, 26]"
Movie,2016,TV-14,101,[2801],[46],"[8, 26]"
Movie,2014,TV-14,102,[1354],[46],"[8, 24, 26]"
Movie,2013,TV-PG,102,"[881, 2372]",[46],"[8, 26]"
Movie,2015,TV-MA,107,[2372],[46],"[8, 26]"
Movie,2010,TV-MA,99,[1354],[46],"[8, 26]"
Movie,2011,TV-PG,106,[1354],[46],"[8, 24, 26]"
Movie,2014,TV-PG,103,[1354],[46],"[8, 26]"
Movie,2004,TV-MA,123,[3243],[46],"[8, 31, 34]"
Movie,2015,TV-14,98,[654],[46],"[2, 8, 26]"
Movie,2006,TV-MA,118,"[473, 1439]",[46],"[2, 8, 26]"
Movie,2013,TV-MA,100,[3141],[46],"[8, 26]"
Movie,2013,TV-14,101,[3141],[46],"[8, 26]"
Movie,2014,TV-14,103,[3204],[46],"[8, 23, 24]"
Movie,2015,TV-14,101,[2806],[46],"[8, 26]"
Movie,2015,TV-14,104,[176],[46],"[8, 24, 26]"
Movie,2016,TV-14,104,[176],[46],"[8, 24, 26]"
Movie,2012,TV-MA,100,[3432],[46],"[2, 8, 26]"
Movie,2015,TV-14,136,[397],[46],"[8, 23]"
Movie,2015,TV-14,102,[1354],[46],"[8, 26]"
Movie,2014,TV-MA,105,[176],[46],"[8, 24, 26]"
Movie,2016,TV-PG,24,"[1161, 2189]",[0],[20]
Movie,2010,NR,110,[3302],[46],"[8, 24, 26]"
Movie,2013,TV-14,105,[2470],[46],"[8, 24, 26]"
Movie,2014,TV-MA,105,[1538],[46],"[8, 23, 24]"
Movie,2012,TV-14,102,[3022],[46],"[8, 26]"
Movie,2015,TV-MA,98,[962],[59],"[8, 23, 24]"
Movie,2013,TV-PG,118,[2365],[46],"[8, 23, 24]"
Movie,2001,NR,106,"[2365, 3374]",[46],"[2, 8, 26]"
Movie,2004,NR,106,[2365],[46],"[2, 8, 26]"
Movie,2018,TV-14,89,[1857],[99],"[4, 8, 20]"
Movie,2018,TV-PG,97,[2061],[54],"[9, 23]"
Movie,2018,TV-PG,108,[781],[99],"[8, 20, 27]"
Movie,2018,TV-MA,103,[1372],"[59, 160]","[8, 26]"
Movie,2015,TV-G,88,[3010],[54],"[2, 17, 24]"
Movie,2000,PG-13,120,[797],"[45, 84, 102, 150]","[8, 24, 34]"
Movie,2018,TV-MA,90,[947],[7],[26]
Movie,2018,TV-MA,99,[1066],[54],"[25, 28]"
Movie,2009,PG-13,83,"[3218, 3237]",[54],"[15, 34]"
Movie,2005,R,107,[1578],[54],"[2, 26, 28]"
Movie,2014,R,109,[1072],[7],"[13, 23, 28]"
Movie,2004,R,105,[3367],[7],"[8, 13, 22]"
Movie,2014,TV-G,87,[2058],[154],"[17, 31]"
Movie,2018,TV-MA,93,[1204],"[32, 54]","[8, 13, 25]"
Movie,2012,TV-G,90,[1643],[54],"[17, 31]"
Movie,2017,TV-MA,89,[643],[154],"[26, 28]"
Movie,2018,TV-14,131,[837],[86],"[8, 23, 27]"
Movie,2019,TV-14,114,[2299],"[7, 16]","[2, 17, 28]"
Movie,2016,TV-PG,92,[917],[54],"[17, 31]"
Movie,2018,TV-G,75,"[12, 1364, 3189]",[8],[17]
Movie,2018,TV-MA,107,"[35, 3200]","[87, 126]","[8, 34]"
Movie,2008,PG,97,[1086],[54],[17]
Movie,2008,R,90,[3610],"[32, 54]","[4, 20]"
Movie,2001,R,98,[3109],[54],"[14, 26, 28]"
Movie,2010,R,100,[952],[54],"[23, 28]"
Movie,2018,TV-MA,103,[1995],"[32, 82]","[8, 13, 23]"
Movie,2016,TV-MA,101,[1590],[54],"[15, 28, 34]"
Movie,2018,TV-MA,59,[0],[54],[29]
Movie,2012,R,91,[2219],[54],[20]
Movie,2004,TV-14,153,"[862, 1790]",[86],"[24, 27, 33]"
Movie,2016,TV-14,61,[462],[86],"[8, 20]"
Movie,2017,TV-14,149,[763],[56],"[24, 33]"
Movie,2018,TV-MA,94,[2167],[54],"[15, 28, 34]"
Movie,2003,TV-MA,79,[1307],[86],"[2, 8, 34]"
Movie,2002,TV-MA,137,[3485],[86],"[2, 8, 34]"
Movie,2017,TV-MA,53,[3143],[7],"[4, 33]"
Movie,1998,TV-14,166,[3512],[86],"[8, 23, 24]"
Movie,2003,TV-14,162,[1671],[86],"[2, 8, 34]"
Movie,2015,TV-14,92,"[787, 3513]",[0],"[8, 20]"
Movie,2013,TV-MA,93,[2148],[86],"[8, 26, 27]"
Movie,2007,TV-14,155,[3512],[86],"[8, 23]"
Movie,2000,TV-14,158,[1293],[86],"[8, 23, 27]"
Movie,2017,TV-G,138,[3217],[7],"[27, 33]"
Movie,1999,TV-PG,151,[1768],[86],"[2, 31, 34]"
Movie,2010,TV-14,96,[734],[86],"[8, 13, 25]"
Movie,2017,R,106,[2140],"[7, 102]",[30]
Movie,2005,TV-14,141,[2236],[86],"[2, 8, 34]"
Movie,2006,TV-Y7,127,[2853],[86],"[8, 23, 28]"
Movie,2015,TV-14,130,[3184],[86],"[8, 23, 24]"
Movie,2013,TV-MA,140,[2828],[86],"[8, 23, 27]"
Movie,2017,TV-14,145,[1768],[86],"[8, 31, 34]"
Movie,2015,TV-14,132,[2231],[86],"[8, 23, 24]"
Movie,2017,TV-14,41,[2319],[86],"[8, 23, 28]"
Movie,2017,TV-14,110,[0],[86],"[8, 13, 25]"
Movie,1993,TV-14,170,[2055],[86],"[2, 8, 34]"
Movie,2003,TV-14,157,"[1380, 3547]",[86],"[8, 26, 27]"
Movie,2004,TV-PG,165,[3429],[86],"[24, 33]"
Movie,2017,R,114,"[70, 1312]",[54],[20]
Movie,2016,TV-14,143,[159],[86],"[8, 13, 23]"
Movie,2016,R,106,[2561],[54],"[23, 24]"
Movie,2013,TV-Y7,73,[1594],[54],[17]
Movie,2012,TV-Y7,71,"[96, 2336]",[54],[17]
Movie,2005,TV-PG,161,[2548],[86],"[8, 26]"
Movie,1997,TV-14,187,[2055],[86],"[8, 23, 24]"
Movie,2002,TV-MA,127,[1413],[86],"[8, 23, 27]"
Movie,2000,TV-14,165,[901],[86],"[2, 8, 34]"
Movie,2015,TV-14,117,[282],[86],"[8, 23]"
Movie,2004,TV-14,134,[2202],[86],"[8, 27, 34]"
Movie,2017,TV-14,116,[2125],[86],"[8, 23]"
Movie,2016,TV-14,94,[2898],[125],"[8, 26]"
Movie,2002,TV-MA,168,[2777],[86],"[8, 13, 23]"
Movie,2012,TV-14,109,[684],[86],"[8, 23, 28]"
Movie,2002,TV-PG,148,[1112],[86],"[8, 26, 27]"
Movie,2008,TV-14,135,[1038],[86],"[8, 23]"
Movie,2017,TV-PG,127,[2734],[86],"[8, 23, 24]"
Movie,2017,TV-14,115,[118],"[86, 102]","[8, 13, 23]"
Movie,2017,TV-14,150,[3337],[86],"[8, 23]"
Movie,2017,TV-MA,87,[1652],[82],"[8, 26, 28]"
Movie,2014,TV-PG,127,[2148],[86],"[2, 8, 26]"
Movie,2004,TV-PG,185,[1571],[86],"[8, 23]"
Movie,2014,TV-MA,75,"[1060, 1562, 1700]",[154],"[8, 26]"
Movie,1999,TV-PG,177,[2055],[86],"[8, 23, 27]"
Movie,2015,TV-MA,81,[507],[59],"[13, 33]"
Movie,2010,TV-PG,137,[1611],[86],"[8, 13, 23]"
Movie,2017,R,118,[232],"[20, 22, 76, 102, 114]",[23]
Movie,2015,TV-MA,124,[3168],[86],"[8, 13, 23]"
Movie,2014,TV-MA,123,[528],[86],"[8, 26, 27]"
Movie,2017,TV-MA,90,[3345],[86],"[8, 23]"
Movie,2015,TV-MA,91,[3345],[86],"[8, 23]"
Movie,2016,TV-14,87,[2328],[86],"[8, 23, 28]"
Movie,2014,NR,89,"[1060, 1562, 1700]",[154],[18]
Movie,2014,NR,81,"[1060, 1562, 1700]",[154],[18]
Movie,2008,TV-MA,47,[1233],[154],"[14, 26]"
Movie,2004,TV-MA,46,[1233],[154],[18]
Movie,1995,TV-PG,173,[1868],[86],"[2, 8, 34]"
Movie,2017,R,108,[2094],[54],[23]
Movie,2016,TV-14,125,[620],[86],"[8, 26, 28]"
Movie,2015,TV-MA,124,[1238],[86],"[8, 26]"
Movie,2008,TV-MA,137,[376],[86],"[8, 23, 28]"
Movie,2001,TV-14,171,[2055],[86],"[8, 23, 24]"
Movie,2004,TV-MA,160,[3512],[86],"[8, 23]"
Movie,2013,TV-G,52,"[1024, 3047]",[125],"[8, 20]"
Movie,2013,TV-G,52,[0],[54],"[8, 16, 17]"
Movie,2010,TV-G,87,[79],"[30, 125]","[8, 20]"
Movie,2016,TV-G,56,[2776],[7],[20]
Movie,2015,,115,[1811],[43],[23]
Movie,2016,TV-G,53,[0],[54],[20]
Movie,2016,NR,94,[1990],[86],"[8, 23, 24]"
Movie,2016,NR,118,[3064],[86],"[8, 23]"
Movie,2016,TV-G,92,[3151],[54],[20]
Movie,2016,TV-MA,98,[2596],"[66, 130]","[4, 8, 23]"
Movie,2013,NR,125,[3341],[86],"[8, 13, 23]"
Movie,2016,TV-PG,113,[2047],[54],[20]
Movie,2016,R,90,[1434],[54],[26]
Movie,2016,NR,93,[1713],[54],[26]
Movie,2015,NR,91,[1546],[82],"[8, 24, 26]"
Movie,2015,NR,100,[560],[82],"[13, 33]"
Movie,2017,TV-MA,87,[1278],"[102, 154]","[13, 23, 28]"
Movie,2019,TV-MA,90,[2763],[54],"[13, 22]"
Movie,2019,R,120,[0],[125],"[8, 23, 24]"
Movie,2002,R,107,[3105],[54],"[2, 15, 34]"
Movie,2018,TV-MA,100,[2463],[54],"[2, 26, 28]"
Movie,2018,TV-MA,110,[19],[117],"[8, 26, 28]"
Movie,2018,TV-MA,66,[491],[131],[29]
Movie,2016,TV-MA,84,[3412],[66],"[8, 13, 25]"
Movie,2018,TV-MA,74,[1834],"[10, 58, 129]","[8, 23, 28]"
Movie,2019,TV-MA,119,[2128],[82],"[8, 23, 32]"
Movie,2019,TV-14,114,[990],[117],"[13, 15, 33]"
Movie,2019,TV-14,125,[1043],[86],"[8, 24, 26]"
Movie,2019,PG,71,[3114],"[26, 59, 85]",[17]
Movie,2019,TV-PG,110,[3136],[125],"[2, 8, 17]"
Movie,2018,TV-MA,127,[1407],[86],"[0, 26, 28]"
Movie,2019,TV-MA,118,[2525],[54],"[20, 27]"
Movie,2018,TV-MA,90,"[1973, 2558]",[54],"[4, 20]"
Movie,2013,NR,99,[230],[86],"[8, 23, 28]"
Movie,2013,R,94,[1189],[54],"[23, 24, 28]"
Movie,2019,TV-MA,90,[1831],[125],"[8, 23]"
Movie,2014,TV-14,98,[2554],[0],"[8, 26]"
Movie,2016,R,98,[1681],[54],"[13, 25]"
Movie,2014,PG,99,[1357],[54],"[9, 24, 26]"
Movie,2019,R,133,[2813],"[32, 82, 130]","[8, 13, 23]"
Movie,2017,TV-MA,94,[2783],[133],"[8, 26]"
Movie,2016,TV-MA,116,[1268],[133],"[8, 26]"
Movie,2017,TV-14,93,[1963],[133],"[2, 17, 31]"
Movie,1974,UR,103,[3316],[59],"[8, 23, 24]"
Movie,2017,TV-14,84,[662],[133],"[8, 26, 27]"
Movie,2012,TV-14,90,[2424],[133],"[8, 26]"
Movie,2013,TV-14,107,[9],[133],"[8, 26]"
Movie,2018,TV-14,89,[2424],[133],"[8, 26]"
Movie,2015,TV-MA,90,[2341],[0],"[8, 23]"
Movie,2013,TV-14,96,"[1483, 1535]",[133],"[8, 23]"
Movie,2016,TV-14,130,[2131],[83],"[8, 35]"
Movie,2019,TV-PG,90,[2477],[54],[17]
Movie,2018,PG,86,"[148, 352]","[45, 59, 90, 102]","[17, 31]"
Movie,2011,PG,79,[630],[54],[20]
Movie,2013,TV-MA,93,[1564],[54],"[13, 25, 28]"
Movie,2017,PG-13,131,[174],[54],"[15, 31, 34]"
Movie,2014,TV-MA,107,[3275],"[7, 32, 85, 102, 160]","[8, 23, 24]"
Movie,2017,TV-14,117,[1506],[86],"[2, 17, 27]"
Movie,2015,TV-MA,12,[1627],[65],"[8, 15, 23]"
Movie,2019,TV-14,62,[430],[54],[29]
Movie,2014,TV-Y7,3,"[1330, 2212]",[54],"[15, 17]"
Movie,2009,R,94,[3177],"[54, 139]",[26]
